path,energi0,homogenitas0,entropy0,contras0,dissimilarity0,ASM0,correlation0,energi45,homogenitas45,entropy45,contras45,dissimilarity45,ASM45,correlation45,energi90,homogenitas90,entropy90,contras90,dissimilarity90,ASM90,correlation90,energi135,homogenitas135,entropy135,contras135,dissimilarity135,ASM135,correlation135,labels
segmented_146,0.15853728638094036,0.45017471367305517,6.913329943942977,715816960.9999479,5592321.000000596,0.15853728638094036,-0.003632031740376587,0.14812605752192162,0.396571478891364,7.050217093176145,715816960.9999273,5592320.9999999,0.14812605752192162,-0.07954981477808191,0.19750001777160622,0.537418328790189,6.92123955144302,715816960.999932,5592321.000000373,0.19750001777160622,0.2639156219257667,0.14688646551079917,0.394874266886597,7.0373872378591384,715816960.9998927,5592321.0000010785,0.14688646551079917,-0.08195766686258407,hasil/segmentasi
segmented_147,0.18412494492890868,0.5044205504432513,6.938485491068389,715816960.9999893,5592320.999998345,0.18412494492890868,0.16539896386569533,0.14829586224899638,0.39547012077321947,7.0117115682472475,715816961.0001608,5592321.000001475,0.14829586224899638,-0.09220029264939925,0.16457575558459114,0.45990810880236116,6.90110572909242,715816960.9999754,5592321.000000358,0.16457575558459114,0.044829493409487484,0.15915741690540286,0.4141279743363725,7.085944172734575,715816960.9997492,5592320.999999642,0.15915741690540286,0.03705058503562084,hasil/segmentasi
segmented_148,0.21288140348673035,0.5714835786247161,6.750278075811661,715816960.9999912,5592321.000000394,0.21288140348673035,0.32791400167435314,0.1423614189141607,0.38615974143712684,6.864490857892868,715816961.0001509,5592321.000000197,0.1423614189141607,-0.13312090374851787,0.15244478436045686,0.43616272278221885,6.758772796951996,715816961.0000725,5592321.00000066,0.15244478436045686,-0.062486720967487,0.14246297591525706,0.3856603122754214,6.865021744771845,715816961.0000403,5592321.000000382,0.14246297591525706,-0.12594912734143132,hasil/segmentasi
segmented_149,0.24992521521419817,0.5519155224926975,6.101655511031507,715816961.0001363,5592320.9999996135,0.24992521521419817,0.11898265489616033,0.23096818614233203,0.49394384786450163,6.23814452522758,715816960.9998965,5592320.999999756,0.23096818614233203,0.03286683945970623,0.26865368893947883,0.5841798724700286,6.077357754511465,715816961.0000224,5592320.999999059,0.26865368893947883,0.27870992012261325,0.22674477427382037,0.48882777407029593,6.216062200156549,715816961.0001259,5592321.000000517,0.22674477427382037,0.006448626674857432,hasil/segmentasi
segmented_15,0.24711488586224573,0.5749567447367216,6.091421236969249,715816961.0001049,5592321.00000021,0.24711488586224573,0.22470946910900533,0.20325436508976286,0.460662757500256,6.272229102690444,715816961.0000298,5592321.0000008205,0.20325436508976286,-0.03394155308830788,0.2201690382552156,0.5244144840998302,6.123969923039666,715816960.999924,5592321.000000069,0.2201690382552156,0.06939913673871666,0.2029040002152007,0.4603062544471472,6.270040748284213,715816961.000053,5592321.000000321,0.2029040002152007,-0.038665533385414945,hasil/segmentasi
segmented_150,0.24798677592182763,0.6606047620016202,6.587727969032919,715816961.0001172,5592320.999999432,0.24798677592182763,0.5509486209276764,0.12329314089913561,0.3552788176341488,6.8008819038926625,715816960.9999462,5592320.999999456,0.12329314089913561,-0.22594836590961784,0.124923914377603,0.37469313705180735,6.7308551357003985,715816960.9999906,5592321.000000312,0.124923914377603,-0.212059760368175,0.12437559234354836,0.356941931889082,6.815306820968971,715816960.9999499,5592320.999999355,0.12437559234354836,-0.21368223640422138,hasil/segmentasi
segmented_151,0.22337358149597308,0.5419197414491753,6.363923793363982,715816961.0000714,5592321.000001308,0.22337358149597308,0.1765578727352643,0.18867115126581027,0.4455509838936245,6.509595220012609,715816961.0000008,5592321.000000221,0.18867115126581027,-0.049574025154599216,0.21432873228530436,0.530889833727469,6.327006887828389,715816960.9999918,5592320.999999246,0.21432873228530436,0.106877417174294,0.18391741766028877,0.4389575301969167,6.482882733800065,715816960.9999261,5592320.999999671,0.18391741766028877,-0.08453210711536704,hasil/segmentasi
segmented_152,0.12473611476229474,0.43406487218628076,7.384904295093286,715816961.0001842,5592321.00000017,0.12473611476229474,0.013030994604681526,0.10878133616734051,0.3492343484317887,7.572140172515355,715816961.000097,5592320.999998031,0.10878133616734051,-0.09435750338981738,0.13170707289727182,0.45153731489317295,7.417625134137734,715816960.9998904,5592321.000000809,0.13170707289727182,0.10651480040005293,0.10606406154023935,0.3438688659703649,7.539792157143503,715816960.9999279,5592320.999998491,0.10606406154023935,-0.1281440618735039,hasil/segmentasi
segmented_153,0.2864255732023544,0.5867267230325227,5.544945458188724,715816960.9999648,5592321.000000818,0.2864255732023544,0.16014130745442368,0.26966326113739925,0.5310133651851561,5.712259770110643,715816960.9999964,5592320.999999767,0.26966326113739925,0.07674734340505679,0.2849862452840917,0.5821005757845334,5.550852371307915,715816961.0000407,5592320.999999957,0.2849862452840917,0.13828414252130702,0.25530302842551406,0.5118856095363788,5.671838948239797,715816961.0000408,5592321.000000936,0.25530302842551406,-0.031286966607870205,hasil/segmentasi
segmented_154,0.13022015135832357,0.44353559372768614,7.429567133664441,715816961.0000725,5592321.000000136,0.13022015135832357,0.06210320731648417,0.10767124699661886,0.3403366244935293,7.586347266532406,715816960.9999511,5592320.999998983,0.10767124699661886,-0.12160716874516729,0.12325124575231296,0.42441767986377377,7.414968124052642,715816961.0000364,5592321.000000118,0.12325124575231296,0.01085755805219243,0.10803694564174297,0.3420020470039281,7.586443543944227,715816960.9999552,5592321.000000181,0.10803694564174297,-0.10840035908642577,hasil/segmentasi
segmented_155,0.14041760829032887,0.4497494368105237,7.249731935505477,715816961.000086,5592320.999999764,0.14041760829032887,0.07218467430441813,0.11978174205327534,0.3580859409824354,7.399824826036795,715816961.0000719,5592321.0000004405,0.11978174205327534,-0.10108916324490563,0.1401461848326872,0.4473524478499912,7.254573484139007,715816961.0001143,5592321.000000311,0.1401461848326872,0.05487677943990581,0.1204321092010353,0.3594654452981419,7.405602813620569,715816961.0001668,5592321.000000389,0.1204321092010353,-0.08987618032410301,hasil/segmentasi
segmented_156,0.18248500229035916,0.5006698679468319,6.683161030360489,715816961.0000218,5592321.0000004815,0.18248500229035916,0.08664675521303862,0.15566935590414355,0.4062561406450323,6.856588089835984,715816960.9998894,5592320.999999632,0.15566935590414355,-0.09017924989653678,0.17948787972666894,0.4951951658283427,6.686846701281728,715816960.9998804,5592320.999999576,0.17948787972666894,0.07505080890079886,0.15669242159896377,0.40642908006054584,6.872790354498833,715816960.9998269,5592321.000000807,0.15669242159896377,-0.08387332876562699,hasil/segmentasi
segmented_157,0.24530890689514234,0.549057359542358,5.974171218795505,715816961.0000647,5592320.9999996945,0.24530890689514234,0.11298051308235357,0.21417998491978793,0.46922606809669026,6.064645980198632,715816960.999996,5592321.000000413,0.21417998491978793,-0.07915060666200914,0.24150282851651053,0.5409802618439894,5.982836055884172,715816960.9999237,5592321.0000007935,0.24150282851651053,0.08928751172630013,0.22259465991320276,0.4800402134878236,6.10521818963371,715816961.0000072,5592321.000000012,0.22259465991320276,-0.012977200445872025,hasil/segmentasi
segmented_158,0.13749440429582174,0.44632487926221215,7.280430552991898,715816960.9999411,5592320.999999551,0.13749440429582174,0.05935479063073817,0.11652751883113503,0.3540340847551979,7.42043361283188,715816960.9999707,5592320.999999159,0.11652751883113503,-0.10601301688100884,0.13465941319860011,0.4394349444896372,7.267172303332445,715816960.9999919,5592320.999999809,0.13465941319860011,0.025100271860827222,0.1152330780778602,0.35103930883011225,7.40686753678149,715816960.9999926,5592320.999998182,0.1152330780778602,-0.12549601634022275,hasil/segmentasi
segmented_159,0.16218588565842065,0.4701063808606739,6.887952051628529,715816960.9998305,5592321.000000386,0.16218588565842065,0.05106426844503929,0.13968835028523047,0.38374234955377445,7.011535501479848,715816960.9998571,5592321.00000055,0.13968835028523047,-0.11654274649839316,0.16624734861912072,0.4793399084208446,6.88495208750231,715816961.0000206,5592320.999999293,0.16624734861912072,0.07945630320196115,0.14522268083709877,0.3929837813500425,7.059230387309367,715816961.0000294,5592320.999999331,0.14522268083709877,-0.06442341560332968,hasil/segmentasi
segmented_16,0.5710810439421773,0.7893652716482229,3.3258746616680437,715816961.0000651,5592321.0000005625,0.5710810439421773,0.38313552035917653,0.5114925664186291,0.717518529480399,3.519847168108838,715816961.0000389,5592321.00000065,0.5114925664186291,0.05265630326563166,0.5344700480644313,0.750860313222672,3.431062602918871,715816961.0000548,5592320.999999514,0.5344700480644313,0.19030298915531693,0.5185563660587913,0.7234974799468309,3.5148531591023757,715816960.9999669,5592320.999999592,0.5185563660587913,0.07848612739408069,hasil/segmentasi
segmented_160,0.3088974433938857,0.6114222767471542,5.4840769859107805,715816960.9999974,5592321.000000108,0.3088974433938857,0.22735876067769017,0.27172085614291175,0.5294186575716311,5.626492192533812,715816960.9999326,5592321.000000209,0.27172085614291175,0.004354732442248922,0.29013523712168676,0.5805463220785135,5.517650935872714,715816960.9998959,5592321.000000023,0.29013523712168676,0.09512619672302411,0.2692413120297341,0.5263267014650362,5.6255070829640985,715816960.999941,5592321.000000705,0.2692413120297341,-0.008010967548198555,hasil/segmentasi
segmented_161,0.22737383110848303,0.5414008804841663,6.160351840138448,715816961.0000211,5592321.000001568,0.22737383110848303,0.13518570130891167,0.19994332222528322,0.45756829362329304,6.326827070494539,715816961.00009,5592320.999999623,0.19994332222528322,-0.03537228454015263,0.2233247219997122,0.535387745135863,6.159723729264305,715816961.0001273,5592320.999999617,0.2233247219997122,0.10972458961498954,0.20387129262717413,0.4628971748587959,6.348798222477197,715816960.9999795,5592321.0000000885,0.20387129262717413,0.0005522306388543608,hasil/segmentasi
segmented_162,0.30943494745649314,0.6110850294244966,5.364888281974057,715816961.0001498,5592321.000000049,0.30943494745649314,0.19334502286736474,0.27921526573679717,0.5370901428512354,5.5378700729323045,715816961.0001507,5592321.000000145,0.27921526573679717,0.02089473852856548,0.3051460561779081,0.6024086962588925,5.385626005363862,715816960.9999496,5592320.999999377,0.3051460561779081,0.16413336295344758,0.2874601016174882,0.548214360912173,5.553639194373339,715816960.9999478,5592320.999999915,0.2874601016174882,0.08396293254144412,hasil/segmentasi
segmented_163,0.12416619687955902,0.42540992491993573,7.304945748965483,715816961.0000031,5592321.00000084,0.12416619687955902,0.028124869377291972,0.10816408711622406,0.34438653204923547,7.451146097929676,715816960.9999179,5592321.000000225,0.10816408711622406,-0.09570714253750595,0.13626926871580652,0.4567246835196587,7.338802448413159,715816960.9998862,5592320.99999986,0.13626926871580652,0.11663150130130923,0.10676711266445392,0.3413721174653443,7.435151026159207,715816961.0000545,5592321.000000589,0.10676711266445392,-0.10885597968858819,hasil/segmentasi
segmented_164,0.2660615543879832,0.5762456159867497,5.869014151731757,715816960.9999062,5592321.000000161,0.2660615543879832,0.16878463021642082,0.23573182331954537,0.49531024238093413,6.046006764249978,715816961.0000156,5592321.000000893,0.23573182331954537,0.007383313282198302,0.2594895710443034,0.5661530053231235,5.8744114808222445,715816961.0000601,5592321.00000037,0.2594895710443034,0.1361951545810915,0.24264116217146356,0.5045029792467347,6.0684753365121535,715816960.9998066,5592320.999999668,0.24264116217146356,0.06166410786494008,hasil/segmentasi
segmented_165,0.26149074682677753,0.5715183866804955,5.800324182767024,715816961.0000597,5592321.000000587,0.26149074682677753,0.15900728184632779,0.23366801487935307,0.49386597217473616,5.975661982016616,715816961.000072,5592320.999999861,0.23366801487935307,-0.005496210884461901,0.2593118908169421,0.5686317650732533,5.798920196900586,715816961.0000542,5592320.999999324,0.2593118908169421,0.1386441595211254,0.24068191849390655,0.5034394700339979,5.995337721589128,715816960.9998763,5592320.999999953,0.24068191849390655,0.04374869048921104,hasil/segmentasi
segmented_166,0.19976566382260236,0.5168508670051587,6.373067237702689,715816961.0001204,5592321.000000167,0.19976566382260236,0.09911540808852325,0.17661348333900428,0.432351160724425,6.566606212762628,715816960.999841,5592321.000001063,0.17661348333900428,-0.04296221275065795,0.1975145637385214,0.5109916437613578,6.384154715326175,715816960.9998736,5592321.000000083,0.1975145637385214,0.09157335122038172,0.1754509322191825,0.4296756489555362,6.564548859859887,715816960.999891,5592320.999999339,0.1754509322191825,-0.05291737039221124,hasil/segmentasi
segmented_167,0.16545114572620426,0.47963837318972025,6.808167926782538,715816961.0000376,5592320.999999641,0.16545114572620426,0.07577976917682491,0.14250428266736961,0.38888674419707087,6.9691821373635765,715816961.0001683,5592320.999999738,0.14250428266736961,-0.09125247306555644,0.16294479014674337,0.4745331814851146,6.794934724954658,715816961.0001231,5592321.000000029,0.16294479014674337,0.052105935077105044,0.142606322809034,0.38937844487839945,6.9673418363660575,715816961.0001086,5592320.999998784,0.142606322809034,-0.09346337339583244,hasil/segmentasi
segmented_168,0.3714783328523288,0.6598348869149872,4.875174650265011,715816961.0000325,5592321.000000692,0.3714783328523288,0.24453017809135,0.3357047170919321,0.5876987249872694,5.0522400472131315,715816961.0001403,5592321.000000636,0.3357047170919321,0.06554115246838392,0.3553050280780011,0.6405226980242279,4.884245896548562,715816961.0000498,5592321.000000249,0.3553050280780011,0.1418795273347695,0.3336350191651898,0.5853491046154671,5.048431676262431,715816960.9999164,5592321.00000035,0.3336350191651898,0.0476728412562503,hasil/segmentasi
segmented_169,0.21773654160627634,0.5312406880781463,6.313050843115124,715816961.0001217,5592320.999999829,0.21773654160627634,0.10740867248651999,0.19087821758639603,0.44807504471021226,6.4644875520725025,715816960.9998438,5592321.000000245,0.19087821758639603,-0.05715497063152086,0.21487575894141075,0.5240318028002177,6.319573651594267,715816961.0001928,5592321.000000163,0.21487575894141075,0.09680566394933171,0.19062409896479693,0.4466841348097621,6.465953555648017,715816960.9998642,5592320.999998797,0.19062409896479693,-0.05216215125830845,hasil/segmentasi
segmented_17,0.2727488451057565,0.5919677791580342,5.876262984355639,715816961.0000981,5592321.00000026,0.2727488451057565,0.26205392139068884,0.21778614795535603,0.47175636897480105,5.984640622734523,715816960.9999363,5592321.000000122,0.21778614795535603,-0.0926598904616981,0.24020371223783685,0.5326690139381929,5.90408832229079,715816961.0000037,5592320.999999924,0.24020371223783685,0.04842216460560598,0.2209038849831088,0.47561337598577674,6.001734223489206,715816961.0000819,5592321.000000598,0.2209038849831088,-0.06732616010212272,hasil/segmentasi
